Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,Year
228,Diamond Springs,Sierra Foothill,Mar 2024,3.12, ,4.63,K,366.0,K,8.4,K,57.4, ,41.1, ,48.8,K,88.0,K,57.0,K,73.0,K,39.5,K,4.7,K,51.0,K,2024
228,Diamond Springs,Sierra Foothill,Apr 2024,4.75,K,1.8, ,533.0,K,9.6, ,64.5,K,44.4, ,54.5,K,86.0, ,51.0, ,67.0,K,42.9,K,3.8, ,57.4,K,2024
228,Diamond Springs,Sierra Foothill,May 2024,7.17,K,1.34,K,693.0,K,10.2,K,74.8,K,52.4, ,63.9,K,72.0,K,35.0,K,51.0,K,44.2,K,3.9,K,66.3,K,2024
228,Diamond Springs,Sierra Foothill,Jun 2024,8.14, ,0.0, ,703.0, ,11.3, ,86.3, ,60.8,K,74.2, ,60.0, ,25.0, ,39.0, ,46.9, ,3.7, ,75.0, ,2024
228,Diamond Springs,Sierra Foothill,Jul 2024,9.04, ,0.0, ,677.0, ,10.9, ,96.4,K,69.8,K,83.1,K,47.0, ,18.0, ,29.0,K,46.6,K,3.6, ,80.0,K,2024
228,Diamond Springs,Sierra Foothill,Aug 2024,7.79,K,0.0, ,586.0, ,9.8, ,89.6,K,64.8,K,76.5,K,53.0,K,21.0,K,31.0,L,43.4,L,3.8,K,80.6,L,2024
228,Diamond Springs,Sierra Foothill,Sep 2024,6.2, ,0.0,K,517.0,K,9.1,K,87.4, ,62.2, ,74.3,K,53.0,K,21.0,K,33.0, ,41.8, ,3.7,K,79.3,K,2024
228,Diamond Springs,Sierra Foothill,Oct 2024,4.57, ,0.16, ,382.0,K,7.3, ,80.3,K,57.7,K,67.8,K,50.0, ,22.0, ,35.0,K,35.3,K,3.6,K,71.0,K,2024
228,Diamond Springs,Sierra Foothill,Nov 2024,1.92, ,3.73,K,227.0,K,7.0, ,58.7, ,41.2, ,49.2, ,81.0, ,42.0, ,61.0, ,35.0, ,3.8,K,52.6, ,2024
228,Diamond Springs,Sierra Foothill,Dec 2024,1.3,K,1.18,K,171.0,K,8.6,K,59.7,K,42.6,K,49.9,K,88.0,K,49.0,K,71.0,K,40.0,K,4.0,K,48.3,K,2024
228,Diamond Springs,Sierra Foothill,Jan 2025,2.0, ,1.34, ,255.0,K,6.0, ,57.9, ,38.9, ,47.6, ,75.0, ,35.0, ,54.0, ,30.6, ,3.4, ,44.9, ,2025
229,Laguna Seca,Monterey Bay,Jan 2024,1.21, ,3.78, ,164.0, ,10.6, ,61.5, ,39.7,K,49.8,K,97.0, ,61.0, ,86.0,K,45.6,K,2.2, ,56.1,K,2024
229,Laguna Seca,Monterey Bay,Feb 2024,1.87, ,3.99, ,249.0, ,10.3, ,61.9, ,40.0, ,50.1, ,97.0, ,59.0, ,83.0, ,45.2, ,2.7,K,55.2,K,2024
229,Laguna Seca,Monterey Bay,Mar 2024,3.0, ,3.6, ,357.0, ,10.2, ,62.1, ,41.0, ,51.2, ,96.0, ,57.0, ,79.0, ,45.0, ,2.8, ,58.0, ,2024
229,Laguna Seca,Monterey Bay,Apr 2024,4.08, ,1.28, ,489.0, ,10.9, ,63.4, ,43.7, ,52.9, ,95.0, ,61.0, ,80.0, ,46.8, ,3.2, ,59.6,L,2024
229,Laguna Seca,Monterey Bay,May 2024,5.11,K,1.13,K,591.0,K,11.5,K,64.9,K,44.9,K,54.2,K,96.0,K,62.0,K,80.0,K,48.1,K,3.3,K,,M,2024
229,Laguna Seca,Monterey Bay,Jun 2024,5.45, ,0.06, ,615.0, ,12.7, ,68.5,K,48.6,K,57.3, ,95.0, ,61.0, ,79.0, ,50.8, ,3.6,K,,M,2024
229,Laguna Seca,Monterey Bay,Jul 2024,5.93,K,0.06, ,619.0, ,14.6, ,71.5,L,51.5, ,61.1,K,97.0,K,61.0,K,80.0,K,54.7,K,3.3,K,,M,2024
229,Laguna Seca,Monterey Bay,Aug 2024,5.38,K,0.67,K,555.0, ,14.3,K,71.7,K,51.1,K,60.6, ,97.0, ,60.0, ,80.0,K,54.2,K,3.4, ,,M,2024
229,Laguna Seca,Monterey Bay,Sep 2024,4.05,K,0.63,K,442.0,K,14.2,K,73.6,K,49.9, ,60.1,K,97.0,K,59.0,K,80.0, ,54.0, ,2.8,K,,M,2024
229,Laguna Seca,Monterey Bay,Oct 2024,3.42,K,0.6, ,346.0, ,11.8,K,76.7,K,45.2, ,58.6,K,93.0,K,45.0,K,70.0,K,48.3,K,2.4,K,,M,2024
229,Laguna Seca,Monterey Bay,Nov 2024,1.81,K,2.08, ,219.0, ,9.1, ,65.9, ,37.7, ,50.2,K,93.0, ,47.0, ,74.0,K,41.6,K,2.2,K,55.7,L,2024
229,Laguna Seca,Monterey Bay,Dec 2024,1.38,K,2.59,K,170.0,K,10.1,K,68.8,K,38.3,K,50.4,K,94.0,K,52.0,K,79.0,K,44.0,K,2.5,K,54.7,K,2024
229,Laguna Seca,Monterey Bay,Jan 2025,1.86,K,0.19, ,212.0, ,7.5, ,72.2,K,31.6,K,46.3, ,96.0, ,34.0, ,70.0, ,36.9, ,2.4, ,60.3,L,2025
231,Lompoc,Central Coast Valleys,Jan 2024,,N,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2024
231,Lompoc,Central Coast Valleys,Feb 2024,,N,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2024
231,Lompoc,Central Coast Valleys,Mar 2024,,N,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2024
231,Lompoc,Central Coast Valleys,Apr 2024,,N,0.0,L,1871.0,L,11.8,L,62.9,L,48.6,L,55.2,L,92.0,L,65.0,L,79.0,L,48.8,L,8.4,L,,M,2024
231,Lompoc,Central Coast Valleys,May 2024,,N,0.0, ,732.0,K,11.7, ,62.6, ,47.9, ,54.4, ,93.0, ,68.0, ,81.0, ,48.7, ,7.2, ,,M,2024
231,Lompoc,Central Coast Valleys,Jun 2024,,N,0.0, ,813.0,K,13.4, ,65.2,K,50.4,K,57.0, ,95.0, ,71.0, ,84.0, ,52.3, ,5.4,K,,M,2024
231,Lompoc,Central Coast Valleys,Jul 2024,,N,0.0, ,927.0,K,14.8, ,66.2,K,52.4,K,58.2, ,97.0, ,77.0, ,89.0, ,55.0, ,1.0,K,,M,2024
231,Lompoc,Central Coast Valleys,Aug 2024,,N,0.0, ,1264.0,K,14.7, ,68.0, ,52.1,K,59.0, ,97.0, ,71.0, ,86.0, ,54.9, ,1.0,K,,M,2024
231,Lompoc,Central Coast Valleys,Sep 2024,,N,0.03,K,228.0,K,14.9,K,67.6, ,51.9, ,58.8,K,97.0,K,73.0,K,88.0, ,55.2, ,1.0,K,68.6,L,2024
231,Lompoc,Central Coast Valleys,Oct 2024,,N,0.04,K,368.0,K,13.5,K,69.4, ,47.3, ,56.9,K,97.0,K,64.0,K,85.0,K,51.9,K,1.0,K,64.8,K,2024
231,Lompoc,Central Coast Valleys,Nov 2024,,N,0.54, ,286.0, ,9.8, ,65.4, ,37.7, ,50.6,K,94.0, ,52.0, ,77.0,K,43.3,K,1.0,K,54.5, ,2024
231,Lompoc,Central Coast Valleys,Dec 2024,,N,0.57,K,241.0,K,10.3,K,64.9,K,38.6, ,50.3,K,96.0,K,58.0,K,82.0, ,44.8, ,2.9,K,52.9,K,2024
231,Lompoc,Central Coast Valleys,Jan 2025,,N,0.22, ,295.0,K,7.6, ,64.1, ,33.0, ,47.0, ,91.0, ,40.0, ,69.0, ,37.1, ,4.2, ,50.1, ,2025
232,Santa Maria II,Central Coast Valleys,Jan 2024,,N,1.56, ,259.0, ,10.6, ,65.8,K,43.0,K,53.3,K,91.0, ,52.0, ,75.0,K,45.5,K,3.0, ,55.6, ,2024
232,Santa Maria II,Central Coast Valleys,Feb 2024,,N,6.16, ,317.0, ,11.1,K,65.2, ,44.6, ,53.4, ,93.0, ,58.0, ,80.0,K,47.2,K,3.0,K,56.3, ,2024
232,Santa Maria II,Central Coast Valleys,Mar 2024,,N,3.24,K,449.0,K,10.9,K,67.0, ,44.0, ,54.0,K,93.0,K,54.0,K,77.0, ,46.8, ,3.4,K,58.2,K,2024
232,Santa Maria II,Central Coast Valleys,Apr 2024,,N,2.61, ,527.0, ,11.7, ,68.3, ,46.1,K,55.3, ,93.0, ,58.0, ,78.0, ,48.5, ,3.9, ,59.8, ,2024
232,Santa Maria II,Central Coast Valleys,May 2024,,N,0.18, ,584.0, ,12.1, ,68.1, ,48.5, ,56.1, ,93.0, ,60.0, ,79.0, ,49.6, ,3.9, ,61.4,K,2024
232,Santa Maria II,Central Coast Valleys,Jun 2024,,N,0.02, ,614.0, ,13.4, ,72.4,K,51.2,K,59.7,K,94.0, ,57.0, ,76.0,K,52.2,K,3.8, ,65.7,K,2024
232,Santa Maria II,Central Coast Valleys,Jul 2024,,N,0.0, ,635.0, ,14.6, ,76.1, ,53.6,K,61.9, ,95.0, ,54.0, ,77.0, ,54.8, ,3.7, ,69.9, ,2024
232,Santa Maria II,Central Coast Valleys,Aug 2024,,N,0.03, ,606.0, ,14.5, ,77.4,K,52.5,K,62.0, ,95.0, ,52.0, ,77.0, ,54.5, ,3.4, ,71.1, ,2024
232,Santa Maria II,Central Coast Valleys,Sep 2024,,N,0.17,K,474.0,K,14.8,K,77.4,K,52.7,K,61.4,K,95.0,K,54.0,K,80.0, ,55.0, ,3.0,K,70.1,K,2024
232,Santa Maria II,Central Coast Valleys,Oct 2024,,N,0.12, ,375.0, ,13.4,K,78.9, ,49.8, ,60.5, ,93.0, ,46.0, ,74.0,K,51.6,K,2.7, ,67.6, ,2024
232,Santa Maria II,Central Coast Valleys,Nov 2024,,N,1.52, ,281.0, ,9.5,K,71.1, ,41.5,K,53.9, ,89.0, ,40.0, ,67.0,K,42.5,K,2.8, ,59.4, ,2024
232,Santa Maria II,Central Coast Valleys,Dec 2024,,N,0.51, ,243.0,K,10.4,K,70.1,K,42.4, ,53.8,K,92.0, ,48.0, ,73.0,K,45.0,K,2.5, ,55.2, ,2024
232,Santa Maria II,Central Coast Valleys,Jan 2025,,N,0.24,K,279.0,K,7.4,K,69.1, ,37.3, ,51.0,K,84.0,K,33.0,K,59.0,K,36.0,K,2.5,K,52.7,K,2025
233,Joshua Tree,San Bernardino,Jan 2024,,N,0.63, ,270.0, ,5.8,K,60.8, ,34.5, ,47.2, ,78.0, ,31.0, ,52.0,K,29.7,K,3.5,K,48.4, ,2024
233,Joshua Tree,San Bernardino,Feb 2024,,N,0.28, ,351.0,K,6.5,K,62.8, ,37.6, ,50.2, ,79.0, ,33.0, ,51.0,L,32.3,L,3.8,K,50.9, ,2024
233,Joshua Tree,San Bernardino,Mar 2024,,N,0.62,K,461.0, ,6.2, ,67.6,K,39.5, ,54.2,K,72.0, ,26.0, ,44.0,K,32.0,K,5.1,K,54.8, ,2024
233,Joshua Tree,San Bernardino,Apr 2024,,N,0.02, ,641.0,K,5.7, ,80.0,K,44.8,K,63.8,K,55.0, ,14.0, ,29.0,K,29.9,K,4.6,K,61.9, ,2024
233,Joshua Tree,San Bernardino,May 2024,,N,0.0,K,703.0,K,5.7,K,89.9, ,52.1, ,73.2,K,40.0,K,11.0,K,21.0, ,30.0, ,4.5,K,73.0,K,2024
233,Joshua Tree,San Bernardino,Jun 2024,,N,0.0, ,725.0,K,8.2,K,103.3, ,66.0, ,86.8, ,34.0, ,11.0, ,18.0,K,38.3,K,4.5, ,83.1,L,2024
233,Joshua Tree,San Bernardino,Jul 2024,,N,0.26, ,663.0, ,9.9, ,109.6,K,73.6,K,93.7,K,32.0, ,11.0, ,18.0,K,42.4,K,4.3, ,87.8,L,2024
233,Joshua Tree,San Bernardino,Aug 2024,,N,0.0, ,612.0,K,10.2, ,103.5, ,70.8, ,88.7,K,37.0, ,13.0, ,22.0,K,43.5,K,4.8, ,,M,2024
233,Joshua Tree,San Bernardino,Sep 2024,,N,0.28,K,532.0,K,8.1,K,98.7,K,62.8, ,81.6,K,41.0,K,13.0,K,23.0,K,38.2,K,3.8,K,80.0,L,2024
233,Joshua Tree,San Bernardino,Oct 2024,,N,0.0,K,431.0,K,5.4,K,90.2, ,54.6, ,72.4,K,36.0,K,12.0,K,21.0, ,28.8, ,3.2,K,74.2,K,2024
233,Joshua Tree,San Bernardino,Nov 2024,,N,0.0, ,315.0, ,4.0, ,67.3, ,36.2,K,51.7,K,49.0, ,17.0, ,30.0,K,19.7,K,3.1, ,60.3,K,2024
233,Joshua Tree,San Bernardino,Dec 2024,,N,0.0,K,271.0,K,3.8,K,69.2,K,35.2, ,51.0,K,46.0,K,17.0,K,29.0,K,18.8,K,2.4,K,55.0,K,2024
233,Joshua Tree,San Bernardino,Jan 2025,,N,0.48, ,293.0, ,3.2,K,60.7,K,30.4,K,45.4,K,48.0,K,18.0,K,31.0,K,13.6,K,3.5,K,50.8,K,2025
235,Verona,Sacramento Valley,Jan 2024,1.15, ,3.3, ,155.0, ,10.2, ,57.8, ,41.4,K,49.3,K,94.0, ,67.0, ,84.0,K,44.6,K,5.5, ,51.1,K,2024
235,Verona,Sacramento Valley,Feb 2024,1.99, ,4.92, ,266.0,K,9.9, ,61.1,K,41.3,K,50.3, ,94.0, ,59.0, ,80.0, ,44.2, ,5.7,K,51.9, ,2024
235,Verona,Sacramento Valley,Mar 2024,3.54, ,1.64, ,397.0,K,9.9, ,65.3, ,42.6, ,53.1, ,91.0, ,51.0, ,72.0, ,44.1, ,6.1,K,54.8, ,2024
235,Verona,Sacramento Valley,Apr 2024,5.13,K,1.2, ,556.0,K,11.0, ,73.4,K,43.0,K,57.9,K,92.0, ,43.0, ,67.0,K,46.7,K,4.6, ,59.9, ,2024
235,Verona,Sacramento Valley,May 2024,7.64,K,0.7,K,693.0,K,11.7,K,83.1,K,49.5, ,66.2,K,84.0,K,32.0,K,54.0,K,48.3,K,6.0,K,70.0,K,2024
235,Verona,Sacramento Valley,Jun 2024,8.15, ,0.0, ,720.0,K,14.8,K,91.1, ,56.8,K,73.5, ,79.0, ,32.0, ,52.0,K,54.7,K,5.3, ,77.7,K,2024
235,Verona,Sacramento Valley,Jul 2024,8.19,K,0.0, ,694.0,K,18.1,K,97.4,K,60.1,L,77.5,K,84.0,K,35.0,K,56.0,L,60.0,L,4.5, ,81.8,K,2024
235,Verona,Sacramento Valley,Aug 2024,6.96,K,0.27,K,618.0,K,15.5, ,91.6,K,56.4,K,72.7,K,86.0,K,34.0,K,57.0,K,56.3,K,4.7,K,77.1, ,2024
235,Verona,Sacramento Valley,Sep 2024,5.31, ,0.0,K,522.0,K,14.5,K,90.2,K,52.1, ,69.2,K,90.0,K,32.0,K,60.0, ,54.5, ,3.9,K,73.9,K,2024
235,Verona,Sacramento Valley,Oct 2024,3.88, ,0.19,K,371.0,K,12.1,K,82.9,K,47.2, ,63.5,K,89.0,K,35.0,K,59.0,K,48.5,K,3.8,K,68.1,K,2024
235,Verona,Sacramento Valley,Nov 2024,1.94, ,4.12, ,225.0, ,8.7, ,63.0, ,37.3, ,49.4, ,93.0, ,46.0, ,72.0, ,40.4, ,4.7,K,54.1, ,2024
235,Verona,Sacramento Valley,Dec 2024,0.99,K,3.83,K,146.0,K,9.8,K,58.3, ,39.0,K,47.9,K,95.0,K,69.0,K,85.0,K,43.6,K,4.8,K,50.4,K,2024
235,Verona,Sacramento Valley,Jan 2025,2.09, ,0.65, ,245.0,K,7.5, ,60.8,K,33.0, ,45.6, ,92.0, ,47.0, ,72.0, ,36.6, ,4.7,K,48.1, ,2025
236,Macdoel II,Northeast Plateau,Jan 2024,1.06,K,1.46,K,144.0, ,5.9,K,46.0,K,27.0,K,35.8,K,94.0, ,62.0, ,83.0,L,29.8,L,5.7,K,37.2,K,2024
236,Macdoel II,Northeast Plateau,Feb 2024,1.45,K,2.88,K,214.0, ,5.3, ,46.3, ,23.8,K,34.0, ,95.0, ,57.0, ,79.0, ,28.1, ,4.9,K,37.4,K,2024
236,Macdoel II,Northeast Plateau,Mar 2024,3.06,K,1.22, ,355.0,K,5.0, ,50.5, ,23.4, ,36.7, ,93.0, ,44.0, ,68.0, ,26.8, ,6.5,K,39.8, ,2024
236,Macdoel II,Northeast Plateau,Apr 2024,4.31,K,1.96,K,517.0,K,6.1, ,59.1, ,24.4, ,42.1, ,95.0, ,42.0, ,67.0, ,31.7, ,5.1, ,46.2, ,2024
236,Macdoel II,Northeast Plateau,May 2024,6.55,K,0.79,K,666.0,K,7.1,K,66.8,K,28.3,K,49.5,K,94.0,K,34.0,K,59.0,K,35.4,K,5.5,K,51.0,K,2024
236,Macdoel II,Northeast Plateau,Jun 2024,7.77, ,0.21, ,689.0,K,9.3,K,79.2, ,37.2,K,60.3, ,90.0, ,29.0, ,52.0,K,42.2,K,5.2,K,58.8, ,2024
236,Macdoel II,Northeast Plateau,Jul 2024,8.58,K,0.0, ,697.0,K,10.9,K,91.0, ,45.1,K,69.7,K,85.0, ,22.0, ,44.0,K,46.5,K,4.5,K,67.0, ,2024
236,Macdoel II,Northeast Plateau,Aug 2024,6.69,K,1.71,K,581.0,K,9.9,K,83.6,L,40.4, ,62.2,K,88.0,K,28.0,K,52.0,L,44.1,L,4.4,K,64.5,K,2024
236,Macdoel II,Northeast Plateau,Sep 2024,4.82, ,0.14, ,457.0, ,8.2, ,79.6,K,35.6,K,57.2,K,87.0, ,28.0, ,52.0,K,39.1,K,4.1, ,59.6, ,2024
236,Macdoel II,Northeast Plateau,Oct 2024,2.99, ,2.69, ,312.0, ,6.6,K,68.6, ,26.8, ,46.7, ,89.0, ,37.0, ,62.0,K,33.6,K,4.2, ,51.4, ,2024
236,Macdoel II,Northeast Plateau,Nov 2024,1.09, ,2.41,K,163.0, ,5.3, ,46.1,K,23.6, ,33.9, ,94.0, ,59.0, ,80.0, ,28.1, ,5.7,K,40.5, ,2024
236,Macdoel II,Northeast Plateau,Dec 2024,0.93,K,2.44,K,135.0,K,5.4,K,47.8,K,22.4, ,33.6,K,95.0,K,57.0,K,81.0, ,28.4, ,4.9,K,34.8,K,2024
236,Macdoel II,Northeast Plateau,Jan 2025,1.23, ,0.72, ,193.0, ,4.3,K,49.7, ,16.5,K,30.1, ,91.0, ,44.0, ,72.0,K,21.9,K,3.8, ,33.5,K,2025
237,Temecula East III,South Coast Valleys,Jan 2024,2.39,K,2.14,K,278.0,K,8.1, ,63.9, ,41.0, ,51.5, ,83.0, ,40.0, ,62.0, ,37.9, ,4.5,K,55.9, ,2024
237,Temecula East III,South Coast Valleys,Feb 2024,2.23,K,3.84,K,300.0,K,9.8,K,61.9, ,43.4, ,51.5, ,92.0, ,54.0, ,76.0,K,43.7,K,4.3, ,56.7, ,2024
237,Temecula East III,South Coast Valleys,Mar 2024,3.65,K,3.14,K,424.0,K,10.0, ,64.1,K,43.0, ,52.3, ,93.0, ,51.0, ,75.0, ,44.5, ,4.9, ,58.5, ,2024
237,Temecula East III,South Coast Valleys,Apr 2024,5.34,K,0.57, ,562.0,K,10.5, ,71.2,K,45.6,K,56.9,K,90.0, ,41.0, ,67.0,K,45.4,K,5.2,K,60.3, ,2024
237,Temecula East III,South Coast Valleys,May 2024,6.0,K,0.13,K,607.0,K,12.9,K,75.0, ,49.9,K,59.5,K,96.0,K,46.0,K,74.0, ,51.2, ,5.1,K,64.9,K,2024
237,Temecula East III,South Coast Valleys,Jun 2024,7.62,K,0.0, ,677.0,K,14.7, ,86.1, ,56.8,K,69.5, ,88.0, ,39.0, ,62.0, ,54.8, ,4.8, ,69.2,K,2024
237,Temecula East III,South Coast Valleys,Jul 2024,8.73,K,0.0, ,681.0, ,16.0, ,95.0, ,64.1,K,78.2, ,75.0, ,29.0, ,49.0, ,56.8, ,4.6, ,71.5, ,2024
237,Temecula East III,South Coast Valleys,Aug 2024,8.15, ,0.0, ,635.0,K,14.3, ,93.3, ,62.3, ,76.3, ,74.0, ,26.0, ,47.0, ,53.9, ,4.9, ,69.5,L,2024
237,Temecula East III,South Coast Valleys,Sep 2024,6.21, ,0.01,K,527.0,K,14.2,K,90.3,K,60.6,K,73.5,K,75.0,K,32.0,K,54.0,K,53.6,K,4.5,K,68.7,K,2024
237,Temecula East III,South Coast Valleys,Oct 2024,5.27, ,0.0, ,437.0,K,9.8, ,86.2,K,56.6,K,69.6,K,60.0, ,24.0, ,41.0,K,43.2,K,4.5,K,63.8,L,2024
237,Temecula East III,South Coast Valleys,Nov 2024,3.21, ,0.04, ,339.0,K,6.7, ,72.2, ,43.7, ,56.5, ,66.0, ,24.0, ,44.0, ,32.3, ,4.5, ,57.6,K,2024
237,Temecula East III,South Coast Valleys,Dec 2024,2.64,K,0.0,K,281.0,K,6.5,K,71.4, ,43.6, ,56.0,K,62.0,K,27.0,K,45.0,K,32.0,K,4.3,K,55.7,K,2024
237,Temecula East III,South Coast Valleys,Jan 2025,3.1,K,0.8,K,320.0,K,5.0, ,67.2,K,39.2, ,52.3, ,59.0, ,24.0, ,40.0, ,23.5, ,4.8,K,52.9, ,2025
239,Hemet,South Coast Valleys,Jan 2024,,N,2.22, ,264.0, ,8.8,K,67.7, ,41.3,K,52.6, ,88.0, ,39.0, ,64.0,K,40.1,K,3.6,K,51.6, ,2024
239,Hemet,South Coast Valleys,Feb 2024,,N,4.45,K,278.0, ,10.4,K,64.7, ,43.2,K,52.4, ,95.0, ,53.0, ,77.0,K,45.1,K,3.4, ,52.4, ,2024
239,Hemet,South Coast Valleys,Mar 2024,,N,2.7, ,404.0, ,10.8,K,67.4, ,43.5, ,54.6, ,97.0, ,49.0, ,74.0,K,46.4,K,4.2, ,54.4, ,2024
239,Hemet,South Coast Valleys,Apr 2024,,N,0.55, ,588.0,K,11.5, ,76.7, ,46.2, ,60.3, ,93.0, ,37.0, ,65.0, ,47.7, ,4.5, ,56.5, ,2024
239,Hemet,South Coast Valleys,May 2024,,N,0.07,K,642.0,K,12.6,K,80.2, ,49.2,K,62.1,K,97.0,K,34.0,K,66.0, ,50.5, ,4.5,K,63.7,K,2024
239,Hemet,South Coast Valleys,Jun 2024,,N,0.01, ,705.0,K,15.2, ,97.1,K,57.2, ,75.3, ,87.0, ,26.0, ,52.0, ,55.4, ,4.4, ,73.1, ,2024
239,Hemet,South Coast Valleys,Jul 2024,,N,0.04, ,691.0,K,13.6,K,104.4,L,65.1, ,83.7, ,62.0, ,16.0, ,34.0,K,51.8,K,4.5, ,81.4, ,2024
239,Hemet,South Coast Valleys,Aug 2024,,N,0.0, ,626.0, ,12.4, ,99.8, ,63.6,K,80.8, ,65.0, ,15.0, ,35.0, ,49.7, ,4.7, ,81.8, ,2024
239,Hemet,South Coast Valleys,Sep 2024,,N,0.01,K,502.0,K,12.7, ,95.9, ,61.4, ,76.5, ,71.0, ,21.0, ,44.0, ,50.3, ,4.2,K,79.2, ,2024
239,Hemet,South Coast Valleys,Oct 2024,,N,0.03,L,414.0,L,9.3,L,93.6,L,56.9,L,73.7,L,56.0,L,16.0,L,35.0,L,41.5,L,4.1,L,74.7,L,2024
239,Hemet,South Coast Valleys,Nov 2024,,N,0.04,L,400.0,L,6.4,L,84.2,L,43.5,L,60.7,L,60.0,L,17.0,L,36.0,L,29.2,L,4.3,L,65.3,L,2024
239,Hemet,South Coast Valleys,Dec 2024,,N,0.14,L,260.0,L,6.1,L,73.8,L,42.7,L,56.6,L,63.0,L,21.0,L,40.0,L,29.7,L,2.8,L,59.9,L,2024
239,Hemet,South Coast Valleys,Jan 2025,,N,0.4,K,287.0, ,4.9,K,70.5,K,39.3, ,53.5,K,60.0,K,20.0,K,38.0,K,22.3,K,3.4,K,56.3,K,2025
240,Perris - Menifee,South Coast Valleys,Jan 2024,2.2,K,1.85, ,258.0, ,9.4,K,67.3,K,40.2,K,52.6, ,96.0, ,39.0, ,69.0,K,42.0,K,3.3,K,,M,2024
240,Perris - Menifee,South Coast Valleys,Feb 2024,1.99, ,5.47,K,272.0, ,11.1,K,63.9, ,45.3,K,53.4, ,99.0, ,53.0, ,79.0,K,47.0,K,3.8,K,,M,2024
240,Perris - Menifee,South Coast Valleys,Mar 2024,3.66,K,2.64,K,405.0,K,11.2,K,67.7, ,45.1,K,56.0,K,99.0,K,46.0,K,73.0, ,47.3, ,4.5,K,,M,2024
240,Perris - Menifee,South Coast Valleys,Apr 2024,5.38,K,0.33,K,563.0,K,11.5, ,75.7, ,46.9,L,60.7, ,96.0, ,37.0, ,64.0, ,48.0, ,4.5, ,,M,2024
240,Perris - Menifee,South Coast Valleys,May 2024,6.6,K,0.0,K,625.0,K,13.7,K,79.9, ,53.9,L,64.9,K,95.0,K,37.0,K,65.0, ,52.8, ,5.2,K,,M,2024
240,Perris - Menifee,South Coast Valleys,Jun 2024,8.21, ,0.0,K,691.0,K,14.8, ,92.0, ,60.0, ,74.9, ,85.0, ,28.0, ,52.0, ,54.9, ,5.1, ,,M,2024
240,Perris - Menifee,South Coast Valleys,Jul 2024,9.63, ,0.0, ,692.0,K,15.4, ,102.8,K,66.6,K,84.3, ,67.0, ,20.0, ,38.0, ,55.8, ,4.9, ,,M,2024
240,Perris - Menifee,South Coast Valleys,Aug 2024,8.69,K,0.0, ,631.0,K,14.2, ,101.3,K,64.1, ,81.6,K,70.0, ,17.0, ,39.0,K,53.7,K,4.9,K,,M,2024
240,Perris - Menifee,South Coast Valleys,Sep 2024,6.15,K,1.06,K,494.0,K,14.6, ,94.0,K,60.3, ,75.7,K,82.0, ,25.0, ,50.0,K,54.5,K,4.7,K,78.8,L,2024
240,Perris - Menifee,South Coast Valleys,Oct 2024,5.17, ,0.0,K,412.0,K,10.0,K,89.9,K,51.0,K,69.9,K,75.0,K,19.0,K,41.0, ,43.7, ,4.0,K,73.9,L,2024
240,Perris - Menifee,South Coast Valleys,Nov 2024,3.27, ,0.0, ,313.0, ,6.8, ,74.5, ,39.2, ,56.0, ,80.0, ,19.0, ,44.0, ,32.8, ,4.2,K,59.9, ,2024
240,Perris - Menifee,South Coast Valleys,Dec 2024,2.57,K,0.0,K,251.0,K,6.9,K,74.8, ,37.9, ,54.4,K,89.0,K,23.0,K,49.0, ,33.7, ,3.3,K,53.1,K,2024
240,Perris - Menifee,South Coast Valleys,Jan 2025,3.3, ,0.0, ,283.0, ,5.6,K,67.3, ,36.1, ,51.2, ,77.0, ,23.0, ,46.0,K,26.4,K,5.2,K,50.5,K,2025
241,San Clemente,South Coast Valleys,Jan 2024,2.11, ,2.54, ,258.0, ,10.2, ,64.7, ,43.4,K,53.3, ,88.0, ,52.0, ,73.0, ,44.5, ,3.9,K,55.8, ,2024
241,San Clemente,South Coast Valleys,Feb 2024,2.08, ,9.33, ,287.0, ,11.4, ,62.3, ,46.4,K,53.9, ,91.0, ,64.0, ,80.0, ,47.8, ,4.0, ,57.1, ,2024
241,San Clemente,South Coast Valleys,Mar 2024,3.56, ,4.87, ,424.0, ,11.4, ,63.3,K,45.8, ,54.6, ,92.0, ,63.0, ,79.0, ,47.9, ,4.4,K,60.3, ,2024
241,San Clemente,South Coast Valleys,Apr 2024,4.22, ,0.48, ,507.0, ,12.0, ,65.3, ,46.6,K,56.2, ,91.0, ,61.0, ,78.0, ,49.2, ,4.3,K,63.0, ,2024
241,San Clemente,South Coast Valleys,May 2024,4.21, ,0.21,K,481.0,K,14.0,K,65.4, ,54.2, ,59.5,K,90.0,K,71.0,K,81.0, ,53.5, ,4.3,K,66.7,K,2024
