Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,month,year
220,Palmdale Central,Los Angeles Basin,Mar 2013,5.15, ,0.27, ,453.0, ,5.9, ,72.8,K,42.9,K,58.0, ,62.0, ,21.0, ,37.0, ,30.2, ,4.8, ,57.3,K,Mar,2013
220,Palmdale Central,Los Angeles Basin,Apr 2013,6.65,K,0.0, ,572.0, ,6.5,K,77.1,K,47.5,K,62.7, ,60.0, ,19.0, ,34.0,K,32.5,K,5.4, ,64.0,K,Apr,2013
220,Palmdale Central,Los Angeles Basin,May 2013,7.77,K,0.19, ,619.0, ,7.5,K,81.2, ,52.6,K,68.1, ,60.0, ,21.0, ,35.0,L,37.9,L,5.5, ,68.8,K,May,2013
220,Palmdale Central,Los Angeles Basin,Jun 2013,8.61,K,0.0, ,663.0, ,8.6,K,93.2,K,60.3,K,78.5, ,51.0, ,15.0, ,26.0,K,39.8,K,4.9, ,73.3,K,Jun,2013
220,Palmdale Central,Los Angeles Basin,Jul 2013,8.23,K,0.06, ,559.0, ,9.8, ,96.2, ,66.6,K,83.1, ,46.0, ,17.0, ,26.0, ,43.1, ,4.7,K,75.3,K,Jul,2013
220,Palmdale Central,Los Angeles Basin,Aug 2013,7.98,K,0.0, ,576.0, ,9.1,K,94.2, ,61.2, ,79.6, ,51.0, ,16.0, ,26.0,K,40.5,K,4.2,K,73.7,K,Aug,2013
220,Palmdale Central,Los Angeles Basin,Sep 2013,6.4,K,0.0,K,498.0,K,8.7,K,89.6,K,58.2,K,74.6,K,54.0,K,17.0,K,29.0, ,39.7, ,4.2,K,71.0,K,Sep,2013
220,Palmdale Central,Los Angeles Basin,Oct 2013,4.19,K,0.13,L,382.0,L,5.5,L,76.0,L,42.0,L,59.2,L,62.0,L,19.0,L,34.0,L,28.6,L,3.5,L,62.1,L,Oct,2013
220,Palmdale Central,Los Angeles Basin,Nov 2013,2.23,K,1.08, ,251.0, ,6.4, ,65.8,K,39.3,K,51.7, ,72.0, ,33.0, ,51.0, ,31.5, ,2.9, ,54.5, ,Nov,2013
220,Palmdale Central,Los Angeles Basin,Dec 2013,1.96, ,0.02, ,236.0, ,4.1, ,59.4,K,29.1, ,42.9, ,69.0, ,23.0, ,43.0, ,20.8, ,3.0, ,45.6, ,Dec,2013
220,Palmdale Central,Los Angeles Basin,Jan 2014,2.43, ,0.01, ,244.0, ,3.9, ,66.7,K,33.0,K,48.9, ,56.0, ,17.0, ,33.0, ,20.0, ,2.8, ,47.6,K,Jan,2014
220,Palmdale Central,Los Angeles Basin,Feb 2014,3.12,K,1.92, ,328.0, ,5.7, ,68.2,K,39.7,K,53.7,K,67.0,K,23.0,K,42.0, ,29.0, ,4.3, ,53.6,K,Feb,2014
220,Palmdale Central,Los Angeles Basin,Mar 2014,4.86,K,0.12, ,449.0, ,6.4, ,70.1, ,42.1,K,56.4, ,70.0, ,25.0, ,42.0, ,32.2, ,4.4, ,58.4,K,Mar,2014
220,Palmdale Central,Los Angeles Basin,Apr 2014,6.31, ,0.3, ,547.0, ,6.1,K,75.4, ,45.8,K,61.2, ,62.0, ,20.0, ,35.0,K,30.9,K,4.9, ,63.7,K,Apr,2014
220,Palmdale Central,Los Angeles Basin,May 2014,7.86,K,0.35, ,620.0, ,7.0,K,82.1, ,52.3,K,68.6, ,54.0, ,18.0, ,31.0,L,34.6,L,5.2, ,68.6,K,May,2014
220,Palmdale Central,Los Angeles Basin,Jun 2014,8.87, ,0.0, ,671.0, ,7.4,K,91.4, ,60.8,K,77.7,K,40.0, ,14.0, ,23.0,K,36.1,K,5.4,K,75.6,L,Jun,2014
220,Palmdale Central,Los Angeles Basin,Jul 2014,8.76,K,0.0, ,599.0, ,9.7, ,95.8, ,68.5,K,83.0,K,43.0, ,16.0, ,25.0,K,43.3,K,5.0,K,,M,Jul,2014
220,Palmdale Central,Los Angeles Basin,Aug 2014,7.9,K,0.03, ,553.0, ,9.6, ,92.9,K,64.3,K,79.8,K,50.0, ,17.0, ,28.0,K,42.9,K,4.6, ,79.0,L,Aug,2014
220,Palmdale Central,Los Angeles Basin,Sep 2014,6.02,K,0.07, ,470.0, ,9.5, ,91.5, ,60.8,K,76.5,K,53.0, ,18.0, ,31.0,K,42.7,K,3.7, ,76.3,L,Sep,2014
220,Palmdale Central,Los Angeles Basin,Oct 2014,4.49, ,0.15, ,385.0, ,6.9,K,83.4, ,49.5,K,66.5,K,55.0, ,18.0, ,32.0,K,33.9,K,3.1, ,70.0,K,Oct,2014
220,Palmdale Central,Los Angeles Basin,Nov 2014,2.81,K,0.16, ,278.0, ,5.9,K,69.5,K,40.2,K,54.2,K,65.0, ,23.0, ,41.0,K,29.0,K,3.7, ,58.5,K,Nov,2014
220,Palmdale Central,Los Angeles Basin,Dec 2014,1.43, ,3.0, ,190.0,L,7.7,K,58.3,L,37.7,L,47.6,L,88.0, ,48.0, ,70.0,L,37.7,L,2.9, ,50.8,L,Dec,2014
220,Palmdale Central,Los Angeles Basin,Jan 2015,1.79, ,1.13, ,226.0, ,6.6,K,61.6, ,34.7,K,47.1,K,84.0, ,35.0, ,57.0,L,31.9,L,2.3, ,47.8,K,Jan,2015
220,Palmdale Central,Los Angeles Basin,Feb 2015,3.0,K,0.39,K,336.0,K,6.9,K,71.0,K,39.3,L,54.9,K,75.0,K,25.0,K,47.0,K,34.3,K,3.6,K,53.7,L,Feb,2015
220,Palmdale Central,Los Angeles Basin,Mar 2015,5.04, ,0.3, ,447.0, ,6.2,K,74.8, ,41.8,K,58.9,K,69.0, ,20.0, ,38.0,K,31.9,K,3.6, ,57.6,K,Mar,2015
220,Palmdale Central,Los Angeles Basin,Apr 2015,6.26, ,0.07, ,557.0, ,5.9,K,73.9, ,44.7,K,60.0,K,62.0, ,21.0, ,35.0,K,29.9,K,5.0, ,62.7,K,Apr,2015
220,Palmdale Central,Los Angeles Basin,May 2015,7.04, ,0.2, ,597.0, ,8.1, ,75.2, ,51.2,K,63.4,K,66.0, ,29.0, ,44.0,K,38.9,K,5.9, ,67.8,K,May,2015
220,Palmdale Central,Los Angeles Basin,Jun 2015,7.87,K,0.01, ,596.0, ,8.9, ,92.8, ,60.2,K,79.0,K,56.0, ,17.0, ,28.0,K,40.8,K,4.7,K,74.9,L,Jun,2015
220,Palmdale Central,Los Angeles Basin,Jul 2015,7.58,K,1.61, ,575.0, ,11.9,K,90.0,K,64.0, ,77.4, ,63.0, ,23.0, ,38.0,K,48.2,K,4.8,K,77.6,L,Jul,2015
220,Palmdale Central,Los Angeles Basin,Aug 2015,8.09,K,0.0, ,555.0, ,9.1, ,96.3, ,63.7,K,82.0,K,52.0, ,14.0, ,25.0,L,41.9,L,4.4,K,78.2,L,Aug,2015
220,Palmdale Central,Los Angeles Basin,Sep 2015,5.76,K,0.45, ,461.0, ,11.4,K,90.7, ,59.9,K,75.9,K,67.0, ,22.0, ,38.0,K,47.5,K,3.8, ,74.8,K,Sep,2015
220,Palmdale Central,Los Angeles Basin,Oct 2015,3.81,K,0.7,K,343.0, ,10.0,K,80.7, ,53.2,K,66.7,K,69.0, ,27.0, ,45.0,L,43.2,L,3.0, ,68.1,K,Oct,2015
220,Palmdale Central,Los Angeles Basin,Nov 2015,2.47,K,0.28, ,279.0, ,4.8, ,63.1,K,33.0,K,47.5,K,71.0, ,23.0, ,43.0,K,25.3,K,3.3, ,52.5, ,Nov,2015
220,Palmdale Central,Los Angeles Basin,Dec 2015,1.9,K,0.5, ,224.0, ,4.6,K,56.4,K,29.5,K,42.3,K,74.0, ,29.0, ,49.0,K,23.4,K,4.0, ,44.5, ,Dec,2015
220,Palmdale Central,Los Angeles Basin,Jan 2016,1.77,K,1.76, ,213.0, ,6.4, ,57.8, ,34.3,K,45.3,L,82.0, ,38.0, ,60.0,L,31.9,L,3.7, ,44.9, ,Jan,2016
220,Palmdale Central,Los Angeles Basin,Feb 2016,3.3,K,0.22, ,351.0, ,5.1, ,69.8,K,34.5, ,51.7,K,70.0, ,18.0, ,39.0,K,26.8,K,3.3, ,50.1,K,Feb,2016
220,Palmdale Central,Los Angeles Basin,Mar 2016,4.54,K,1.35, ,423.0, ,6.9,K,69.5,K,41.7,K,56.0,K,73.0, ,27.0, ,46.0,K,34.8,K,4.7, ,56.6,K,Mar,2016
220,Palmdale Central,Los Angeles Basin,Apr 2016,5.94,K,0.2, ,515.0, ,6.8,K,74.6, ,46.7,K,61.2,K,63.0, ,22.0, ,38.0,K,33.4,K,4.9, ,63.6,L,Apr,2016
220,Palmdale Central,Los Angeles Basin,May 2016,7.17, ,0.13, ,610.0, ,8.8, ,78.6, ,52.1,K,65.7, ,69.0, ,27.0, ,43.0, ,41.2, ,5.3, ,67.8,K,May,2016
220,Palmdale Central,Los Angeles Basin,Jun 2016,8.46,K,0.25, ,627.0, ,8.2, ,94.6,K,61.7,K,80.2,K,50.0, ,15.0, ,25.0,K,38.8,K,4.9,K,74.7,K,Jun,2016
220,Palmdale Central,Los Angeles Basin,Jul 2016,9.33,K,0.13, ,621.0, ,7.9,K,96.9,K,66.2,K,83.1,K,36.0, ,13.0, ,21.0,K,37.5,K,5.3, ,77.0,L,Jul,2016
220,Palmdale Central,Los Angeles Basin,Aug 2016,8.34,K,0.18, ,572.0, ,7.9,K,96.0, ,64.2,K,81.9,K,41.0, ,13.0, ,21.0,K,37.7,K,4.3,K,75.6,K,Aug,2016
220,Palmdale Central,Los Angeles Basin,Sep 2016,5.97,K,0.06, ,478.0, ,8.1, ,87.8,K,56.3,K,72.8, ,56.0, ,16.0, ,30.0, ,38.4, ,3.9, ,70.6,K,Sep,2016
220,Palmdale Central,Los Angeles Basin,Oct 2016,4.09,K,0.1,L,349.0,L,8.0,L,78.4,L,50.4,L,64.5,L,65.0,L,23.0,L,40.0,L,37.5,L,3.8,L,65.0,L,Oct,2016
220,Palmdale Central,Los Angeles Basin,Nov 2016,2.55,K,0.15,L,268.0,L,5.8,L,69.8,L,39.0,L,53.3,L,70.0,L,23.0,L,43.0,L,30.2,L,2.6,L,55.8,L,Nov,2016
220,Palmdale Central,Los Angeles Basin,Dec 2016,1.82,K,2.25,L,206.0,L,5.9,L,59.2,L,35.2,L,47.0,L,77.0,L,31.0,L,53.0,L,29.1,L,3.2,L,47.8,L,Dec,2016
220,Palmdale Central,Los Angeles Basin,Jan 2017,1.75,K,3.06,L,209.0,L,6.9,L,54.3,L,36.7,L,44.9,L,85.0,L,49.0,L,67.0,L,34.3,L,4.7,L,45.6,L,Jan,2017
220,Palmdale Central,Los Angeles Basin,Feb 2017,2.19,K,1.74,L,270.0,L,7.6,L,60.8,L,41.5,L,50.7,L,79.0,L,41.0,L,58.0,L,35.4,L,4.2,L,50.5,L,Feb,2017
220,Palmdale Central,Los Angeles Basin,Mar 2017,4.48,K,0.09, ,433.0, ,6.7,K,71.4, ,41.3,K,56.2,K,70.0, ,25.0, ,43.0,K,33.7,K,3.6,K,54.6, ,Mar,2017
220,Palmdale Central,Los Angeles Basin,Apr 2017,5.89,K,0.07, ,511.0, ,6.4,K,74.2, ,45.4,K,60.3, ,64.0, ,20.0, ,36.0,K,32.3,K,5.1, ,59.6,K,Apr,2017
220,Palmdale Central,Los Angeles Basin,May 2017,7.12,K,0.14, ,588.0, ,7.7, ,81.0, ,50.9,K,66.9,K,65.0, ,21.0, ,36.0,K,37.4,K,4.7,K,66.4,K,May,2017
220,Palmdale Central,Los Angeles Basin,Jun 2017,8.21,K,0.18, ,635.0, ,8.7, ,93.7,K,59.3,K,78.9,K,58.0, ,16.0, ,27.0,K,40.5,K,4.4,K,73.2,K,Jun,2017
220,Palmdale Central,Los Angeles Basin,Jul 2017,8.81,K,0.07, ,593.0, ,9.7,K,98.9,K,67.2,K,85.0,K,44.0, ,14.0, ,24.0,K,43.2,K,4.6,K,77.7,L,Jul,2017
220,Palmdale Central,Los Angeles Basin,Aug 2017,7.23,K,0.11, ,508.0, ,10.9,K,96.2,K,65.9,K,82.1,K,54.0, ,17.0, ,29.0,K,46.3,K,3.9,K,76.4,K,Aug,2017
220,Palmdale Central,Los Angeles Basin,Sep 2017,5.44,K,0.24, ,451.0, ,10.3,K,86.4, ,56.2, ,71.6,K,67.0, ,21.0, ,39.0,K,43.9,K,3.8, ,71.5,K,Sep,2017
220,Palmdale Central,Los Angeles Basin,Oct 2017,4.29,K,0.05, ,378.0, ,5.6,K,81.8, ,45.2,K,63.4,K,57.0, ,15.0, ,28.0,K,28.4,K,3.0, ,60.8, ,Oct,2017
220,Palmdale Central,Los Angeles Basin,Nov 2017,2.58,K,0.07, ,260.0, ,6.8, ,72.5,K,42.5,K,56.5,K,68.0, ,25.0, ,43.0,K,33.0,K,3.1, ,57.5,K,Nov,2017
220,Palmdale Central,Los Angeles Basin,Dec 2017,2.31,K,0.0, ,228.0, ,2.7,K,65.2, ,29.8, ,47.1, ,45.0, ,12.0, ,24.0,K,11.3,K,2.5, ,46.8, ,Dec,2017
220,Palmdale Central,Los Angeles Basin,Jan 2018,2.13,K,0.81, ,230.0, ,5.8,K,64.7, ,36.7,K,49.9,K,72.0,K,26.0,K,47.0,K,29.4,K,2.7, ,48.6,K,Jan,2018
220,Palmdale Central,Los Angeles Basin,Feb 2018,3.09,K,0.06, ,341.0, ,4.0,K,63.8, ,33.7,K,48.9,K,60.0, ,19.0, ,34.0,K,20.9,K,4.1, ,50.1,K,Feb,2018
220,Palmdale Central,Los Angeles Basin,Mar 2018,3.69, ,1.86,K,370.0, ,7.0,K,64.4, ,40.9,K,52.4,K,75.0, ,33.0, ,51.0,L,32.8,L,4.5, ,53.6,K,Mar,2018
220,Palmdale Central,Los Angeles Basin,Apr 2018,6.62,K,0.04, ,612.0,K,6.6,K,76.3, ,48.3,K,62.7,K,58.0,K,20.0,K,34.0,L,32.6,L,5.2, ,63.1,K,Apr,2018
220,Palmdale Central,Los Angeles Basin,May 2018,7.65, ,0.0, ,713.0,K,9.5, ,79.4, ,52.9,K,65.8,K,67.0, ,29.0, ,46.0,K,42.8,K,5.4, ,69.3,K,May,2018
220,Palmdale Central,Los Angeles Basin,Jun 2018,8.88, ,0.07, ,759.0,K,8.6,K,91.9,K,59.7,K,77.1,K,52.0, ,16.0, ,28.0,K,40.4,K,5.0,K,74.1,K,Jun,2018
220,Palmdale Central,Los Angeles Basin,Jul 2018,9.26, ,0.04, ,684.0, ,12.2,K,100.5,K,69.4,K,86.1, ,49.0, ,19.0, ,29.0,K,49.2,K,4.8,K,80.2,L,Jul,2018
220,Palmdale Central,Los Angeles Basin,Aug 2018,8.95,K,0.01, ,644.0,K,9.9,K,97.5, ,68.6,K,83.2, ,40.0, ,15.0, ,26.0,K,43.5,K,5.2,K,81.4,L,Aug,2018
220,Palmdale Central,Los Angeles Basin,Sep 2018,6.76, ,0.0, ,568.0,K,8.7,K,94.3, ,60.0, ,77.8, ,46.0, ,14.0, ,27.0,K,40.3,K,4.0, ,76.9,K,Sep,2018
220,Palmdale Central,Los Angeles Basin,Oct 2018,4.31, ,0.11, ,431.0,K,7.8,K,78.5, ,48.2,K,63.4, ,61.0, ,23.0, ,38.0,K,36.2,K,3.6, ,66.2, ,Oct,2018
220,Palmdale Central,Los Angeles Basin,Nov 2018,2.93, ,0.05,K,307.0, ,4.9,K,69.3, ,38.6,K,54.1, ,53.0, ,21.0, ,34.0,K,23.3,K,3.6,K,54.9, ,Nov,2018
220,Palmdale Central,Los Angeles Basin,Dec 2018,1.78,K,1.65, ,241.0, ,6.1, ,57.9,K,34.5, ,45.7,K,82.0, ,37.0, ,58.0,K,31.1,K,3.0, ,47.4, ,Dec,2018
220,Palmdale Central,Los Angeles Basin,Jan 2019,1.77, ,1.92, ,249.0, ,6.8,K,58.3,K,35.1,K,46.0, ,85.0, ,42.0, ,62.0,K,32.9,K,3.2,K,46.1, ,Jan,2019
220,Palmdale Central,Los Angeles Basin,Feb 2019,2.01, ,2.83, ,316.0,K,6.4,K,53.0,K,34.3, ,43.1,K,86.0, ,47.0, ,66.0,K,32.2,K,4.6, ,45.3,K,Feb,2019
220,Palmdale Central,Los Angeles Basin,Mar 2019,4.31, ,1.36, ,476.0,K,7.4,K,64.3, ,40.1,K,51.7,K,81.0, ,36.0, ,57.0,K,36.1,K,4.9, ,51.4,K,Mar,2019
220,Palmdale Central,Los Angeles Basin,Apr 2019,6.45,K,0.05, ,608.0,K,8.3,K,75.7, ,47.6,K,62.1,K,72.0, ,27.0, ,44.0,K,39.4,K,5.5,K,60.0, ,Apr,2019
220,Palmdale Central,Los Angeles Basin,May 2019,6.38, ,0.43, ,625.0,K,9.7,K,74.4, ,49.1,K,61.2, ,77.0, ,35.0, ,54.0,K,43.4,K,5.3, ,66.2,K,May,2019
220,Palmdale Central,Los Angeles Basin,Jun 2019,8.59,K,0.0, ,734.0,K,10.9,K,92.4,K,60.1, ,77.0,K,61.0, ,21.0, ,35.0,K,46.2,K,4.9,K,75.6,K,Jun,2019
220,Palmdale Central,Los Angeles Basin,Jul 2019,9.14,K,0.01, ,718.0,K,10.9, ,98.0,K,64.9, ,82.8, ,49.0, ,19.0, ,29.0, ,46.6, ,4.7, ,79.3,K,Jul,2019
220,Palmdale Central,Los Angeles Basin,Aug 2019,8.74,K,0.0, ,655.0,K,9.2, ,98.2, ,64.1,K,83.0, ,45.0, ,14.0, ,24.0, ,41.6, ,4.5,K,79.1,K,Aug,2019
220,Palmdale Central,Los Angeles Basin,Sep 2019,6.22,K,0.01, ,544.0,K,10.2,K,89.6,K,57.2,K,73.9, ,61.0, ,21.0, ,36.0,K,44.1,K,4.2,K,75.0,K,Sep,2019
220,Palmdale Central,Los Angeles Basin,Oct 2019,4.55,K,0.0, ,455.0,K,4.8,K,78.2,K,42.5,K,61.0,K,50.0, ,13.0, ,25.0,K,23.9,K,3.4,K,63.2, ,Oct,2019
220,Palmdale Central,Los Angeles Basin,Nov 2019,2.61,K,1.76,K,298.0,K,4.6,K,69.4,K,37.4,K,52.5,K,61.0, ,23.0, ,38.0,K,23.1,K,2.7,K,54.0,K,Nov,2019
220,Palmdale Central,Los Angeles Basin,Dec 2019,1.37,K,3.49,K,207.0, ,6.7,K,54.3,K,34.2, ,43.4, ,91.0, ,48.0, ,68.0,K,30.5,K,2.7, ,45.3, ,Dec,2019
220,Palmdale Central,Los Angeles Basin,Jan 2020,2.27,K,0.04, ,289.0, ,5.9, ,61.7, ,32.8, ,46.5, ,83.0, ,31.0, ,55.0, ,30.7, ,3.1, ,44.9, ,Jan,2020
220,Palmdale Central,Los Angeles Basin,Feb 2020,3.33,K,0.04, ,395.0,K,5.1,K,67.1, ,35.1, ,51.2,K,68.0, ,20.0, ,39.0,K,26.4,K,3.6,K,49.0, ,Feb,2020
220,Palmdale Central,Los Angeles Basin,Mar 2020,3.49, ,3.11, ,403.0,K,7.8,K,61.7,K,40.0, ,50.5,K,84.0, ,45.0, ,63.0,K,37.5,K,4.4, ,51.9, ,Mar,2020
220,Palmdale Central,Los Angeles Basin,Apr 2020,5.51,K,2.33, ,560.0,K,9.7,K,71.9,K,47.7,K,60.0,K,80.0, ,40.0, ,57.0,K,43.3,K,4.9, ,57.6,K,Apr,2020
220,Palmdale Central,Los Angeles Basin,May 2020,8.13,K,0.03, ,700.0,K,9.3,K,87.5,K,53.4,K,71.0,K,65.0, ,22.0, ,37.0,K,42.4,K,5.0, ,68.9, ,May,2020
220,Palmdale Central,Los Angeles Basin,Jun 2020,8.24,K,0.0, ,706.0, ,10.2,K,91.5,K,58.4,K,75.7,K,60.0,K,21.0,K,34.0,K,44.2,K,5.3,K,74.1,K,Jun,2020
220,Palmdale Central,Los Angeles Basin,Jul 2020,9.65,K,0.01, ,723.0,K,8.8, ,98.2,L,62.7,K,83.3,K,44.0, ,14.0, ,23.0,K,41.0,K,5.1,K,77.4, ,Jul,2020
220,Palmdale Central,Los Angeles Basin,Aug 2020,8.39,K,0.15, ,610.0,K,11.7,K,101.3,K,65.6,K,85.6,K,51.0, ,16.0, ,27.0,L,46.6,L,4.5,K,78.0, ,Aug,2020
220,Palmdale Central,Los Angeles Basin,Sep 2020,6.27,K,0.0, ,503.0, ,8.0,K,97.3,K,57.0,K,78.4,K,50.0, ,13.0, ,24.0,K,38.0,K,2.8, ,72.2, ,Sep,2020
220,Palmdale Central,Los Angeles Basin,Oct 2020,4.64,K,0.0,K,463.0,K,7.6,K,88.5,K,52.8,K,70.6,K,53.0,K,17.0,K,30.0,K,35.7,K,4.2,L,66.9,K,Oct,2020
220,Palmdale Central,Los Angeles Basin,Nov 2020,2.66,K,0.3, ,314.0, ,5.0, ,68.8,K,36.5, ,52.0,K,65.0, ,20.0, ,38.0,K,26.2,K,2.9,K,54.7, ,Nov,2020
220,Palmdale Central,Los Angeles Basin,Dec 2020,2.05,K,0.67,K,246.0,K,3.6,K,60.4, ,31.4, ,45.6,K,58.0,K,18.0,K,34.0,K,15.2,K,2.9,K,46.5,K,Dec,2020
220,Palmdale Central,Los Angeles Basin,Jan 2021,2.19,K,1.27, ,272.0,K,0.0,K,60.5,K,32.5, ,46.2, ,0.0,K,0.0,K,0.0,K,-63.4,K,3.5,K,46.2, ,Jan,2021
220,Palmdale Central,Los Angeles Basin,Feb 2021,3.13,K,0.0, ,397.0,K,0.7,K,64.7, ,35.8, ,50.0, ,11.0,K,3.0,K,6.0,K,-44.4,K,4.4,K,50.3, ,Feb,2021
220,Palmdale Central,Los Angeles Basin,Mar 2021,4.64, ,0.2, ,495.0,K,5.3,K,64.3,K,35.9, ,50.6, ,69.0, ,24.0, ,43.0,K,27.2,K,5.0,K,52.9, ,Mar,2021
220,Palmdale Central,Los Angeles Basin,Apr 2021,6.78,K,0.0, ,635.0,K,6.2,K,76.8, ,46.2, ,62.3, ,57.0, ,20.0, ,34.0,K,31.2,K,5.6,K,62.3, ,Apr,2021
220,Palmdale Central,Los Angeles Basin,May 2021,8.32,K,0.0, ,702.0,K,7.5,K,83.2, ,54.2,K,69.6, ,54.0, ,19.0, ,31.0,K,36.8,K,5.5,K,69.0, ,May,2021
220,Palmdale Central,Los Angeles Basin,Jun 2021,9.0,K,0.02, ,706.0, ,8.8, ,95.3,K,63.3,K,80.7,K,47.0, ,14.0, ,25.0,K,40.7,K,5.3,K,76.5,L,Jun,2021
220,Palmdale Central,Los Angeles Basin,Jul 2021,9.54,K,0.01, ,650.0, ,10.2, ,98.6,K,71.6,K,86.1,K,40.0, ,16.0, ,24.0,K,44.3,K,5.3,K,81.8,L,Jul,2021
220,Palmdale Central,Los Angeles Basin,Aug 2021,8.59,K,0.0,K,610.0,K,9.8,K,97.0,L,65.9,K,82.3,K,48.0,K,18.0,K,26.0,L,42.8,L,5.1,K,78.2,K,Aug,2021
220,Palmdale Central,Los Angeles Basin,Sep 2021,6.66, ,0.01, ,534.0,K,9.1, ,92.5, ,61.4, ,77.3, ,50.0, ,17.0, ,29.0, ,40.7, ,4.0,K,73.4, ,Sep,2021
220,Palmdale Central,Los Angeles Basin,Oct 2021,4.25,K,0.23, ,407.0, ,7.2, ,76.0,K,46.3,K,60.7,K,63.0, ,25.0, ,40.0,K,34.5,K,3.9,K,61.7,K,Oct,2021
220,Palmdale Central,Los Angeles Basin,Nov 2021,3.15,K,0.0, ,312.0, ,5.6, ,75.4,K,42.2,K,57.5,K,56.0, ,18.0, ,33.0,K,27.7,K,2.9, ,56.7, ,Nov,2021
220,Palmdale Central,Los Angeles Basin,Dec 2021,1.72,K,3.34, ,220.0, ,6.1,K,57.8, ,35.4,K,45.9, ,78.0, ,41.0, ,59.0,K,31.0,K,3.8,K,47.4, ,Dec,2021
220,Palmdale Central,Los Angeles Basin,Jan 2022,2.29, ,0.01, ,271.0, ,4.8, ,60.9, ,33.2, ,46.7,K,70.0, ,24.0, ,44.0,K,25.0,K,2.9, ,45.8, ,Jan,2022
220,Palmdale Central,Los Angeles Basin,Feb 2022,3.14, ,0.09,K,397.0,K,4.0, ,64.5, ,30.8,K,47.7, ,62.0, ,19.0, ,35.0, ,20.5, ,4.0,K,48.1, ,Feb,2022
220,Palmdale Central,Los Angeles Basin,Mar 2022,5.1, ,0.35, ,505.0,K,5.9,K,71.2, ,40.6, ,56.6,K,64.0, ,23.0, ,38.0,K,30.0,K,4.7, ,55.1, ,Mar,2022
220,Palmdale Central,Los Angeles Basin,Apr 2022,6.71,K,0.17, ,631.0,K,7.2,K,77.8, ,47.0,K,62.4, ,64.0, ,22.0, ,38.0,K,35.3,K,5.3,K,62.6, ,Apr,2022
220,Palmdale Central,Los Angeles Basin,May 2022,8.37, ,0.0, ,710.0,K,7.6, ,85.7, ,53.4,K,69.8, ,54.0, ,17.0, ,31.0, ,37.0, ,5.5,K,69.9, ,May,2022
220,Palmdale Central,Los Angeles Basin,Jun 2022,8.83, ,0.12, ,711.0, ,9.2,K,97.0, ,62.7,K,80.2, ,48.0, ,15.0, ,26.0,L,40.9,L,5.0, ,77.7,K,Jun,2022
220,Palmdale Central,Los Angeles Basin,Jul 2022,9.82,K,0.02, ,687.0, ,10.5,K,101.6,K,72.3,K,86.8, ,42.0, ,15.0, ,24.0,K,44.9,K,5.3, ,82.5,K,Jul,2022
220,Palmdale Central,Los Angeles Basin,Aug 2022,9.15,K,0.03,K,625.0,K,11.2,K,101.7,L,73.3,K,87.4,K,43.0,K,16.0,K,26.0,K,47.0,K,4.8,K,82.5,K,Aug,2022
220,Palmdale Central,Los Angeles Basin,Sep 2022,6.14,K,1.49, ,501.0, ,13.5,K,93.8,L,65.9,K,79.9,K,62.0,K,24.0,K,37.0,L,50.0,L,3.9,K,78.6,K,Sep,2022
220,Palmdale Central,Los Angeles Basin,Oct 2022,4.63,K,0.04, ,417.0, ,8.6, ,84.7, ,53.1, ,68.3, ,60.0, ,20.0, ,35.0, ,39.0, ,3.2, ,68.5, ,Oct,2022
220,Palmdale Central,Los Angeles Basin,Nov 2022,2.64,K,0.73, ,308.0, ,5.1,K,62.3,K,34.5, ,47.9, ,70.0, ,25.0, ,44.0,K,25.4,K,3.7,K,51.3,K,Nov,2022
220,Palmdale Central,Los Angeles Basin,Dec 2022,1.69,K,1.52, ,219.0, ,6.8, ,57.7, ,36.4,K,46.1, ,83.0, ,41.0, ,62.0, ,33.8, ,3.8,K,46.7, ,Dec,2022
220,Palmdale Central,Los Angeles Basin,Jan 2023,1.76,K,2.23, ,226.0, ,6.5,K,55.1, ,34.7,K,44.7, ,83.0, ,44.0, ,63.0,K,32.2,K,4.6,K,45.6, ,Jan,2023
220,Palmdale Central,Los Angeles Basin,Feb 2023,2.56, ,0.28,K,347.0, ,5.0, ,57.9, ,31.6,K,44.4, ,75.0, ,31.0, ,51.0, ,26.1, ,4.5,K,45.6,K,Feb,2023
220,Palmdale Central,Los Angeles Basin,Mar 2023,3.65, ,2.62,K,426.0,K,7.5,K,59.2,K,39.8,K,49.2, ,83.0, ,44.0, ,62.0,K,36.4,K,5.6,K,49.7,K,Mar,2023
220,Palmdale Central,Los Angeles Basin,Apr 2023,6.42,K,0.06,K,631.0, ,8.5,K,81.1,K,45.9, ,62.4, ,74.0, ,24.0, ,44.0,K,39.6,K,4.5,K,58.5, ,Apr,2023
220,Palmdale Central,Los Angeles Basin,May 2023,7.59,K,0.56,K,683.0, ,11.1,K,85.1,K,54.7,K,67.6, ,72.0, ,33.0, ,50.0,L,46.5,L,5.7, ,66.0,K,May,2023
